,TCpol,TCs,Amyg,OFCi,INSa,OFCm,TCc,OFCl,TCi,PHC,INS-G,PMCvl,VACv,INSp,PFCpol,HIP,sACC,PFCvl,V2,PFCm,TCv,VACd,V1-right,PFCcl,A2,CCr,CCp,ACC,S2,S1,A1,M1,PCi,PCm,PFCdm,PCip,PCs,FEF,PFCdl,PMCm,PMCdl,Thal-Front,Thal-Temp,Thal-OccPar,BG-caud,BG-put,BG-pall,BG-nac,TCpol.1,TCs.1,Amyg.1,OFCi.1,INSa.1,OFCm.1,TCc.1,OFCl.1,TCi.1,PHC.1,INS-G.1,PMCvl.1,VACv.1,INSp.1,PFCpol.1,HIP.1,sACC.1,PFCvl.1,V2.1,PFCm.1,TCv.1,VACd.1,V1-left,PFCcl.1,A2.1,CCr.1,CCp.1,ACC.1,S2.1,S1.1,A1.1,M1.1,PCi.1,PCm.1,PFCdm.1,PCip.1,PCs.1,FEF.1,PFCdl.1,PMCm.1,PMCdl.1,Thal-Front.1,Thal-Temp.1,Thal-OccPar.1,BG-caud.1,BG-put.1,BG-pall.1,BG-nac.1
P5216,0.1954740732908249,0.2316472083330154,0.4406073093414306,0.4275316894054413,0.4288282990455627,0.1949173063039779,0.2240694910287857,0.241146057844162,0.5543880462646484,0.3082497715950012,0.3563226759433746,0.2485516965389251,0.464927464723587,0.2816999852657318,0.4974257946014404,0.1937194764614105,0.3499028980731964,0.3222029209136963,0.3855622410774231,0.3679107129573822,0.4364668428897857,0.3474651277065277,0.6452621221542358,0.3371321856975555,0.396696925163269,0.4802355766296386,0.2936531603336334,0.3683179914951324,0.5583818554878235,0.2343261241912841,0.427642673254013,0.2470598667860031,0.2356585562229156,0.6020228266716003,0.5410513281822205,0.3410389721393585,0.3999366164207458,0.4191240668296814,0.3357729017734527,0.3956960141658783,0.3120446801185608,0.3194436728954315,0.2593112587928772,0.1731633692979812,0.3370083570480346,0.3367457389831543,0.2691839039325714,0.4860005378723144,0.2007002085447311,0.2625593245029449,0.4113875925540924,0.2755147516727447,0.337016612291336,0.2249132990837097,0.3497772216796875,0.2474047690629959,0.5147866606712341,0.2088708281517028,0.3349663913249969,0.2709605395793915,0.3776699304580688,0.2710179090499878,0.450449675321579,0.4046629071235657,0.3568601906299591,0.3883951306343078,0.5537821054458618,0.4734225273132324,0.5711371898651123,0.233592614531517,0.5311333537101746,0.2472768276929855,0.4035019278526306,0.588844895362854,0.4506997466087341,0.3663244843482971,0.4070874750614166,0.3293985724449157,0.4463666379451751,0.1945294588804245,0.3005506098270416,0.6788594722747803,0.3012867867946625,0.3967057466506958,0.4603719413280487,0.2649440467357635,0.3274782598018646,0.2999510169029236,0.369793951511383,0.3224966526031494,0.2809954881668091,0.2515319883823395,0.3315714299678802,0.3080377876758575,0.3093219101428985,0.3646606504917145
P5218,0.4630347192287445,0.2002201974391937,0.514262855052948,0.3129270672798157,0.2600100040435791,0.3448791801929474,0.2331736832857132,0.3441666662693023,0.4533681571483612,0.3820071518421173,0.3380593955516815,0.1606059372425079,0.4732187986373901,0.2075749635696411,0.3885695934295654,0.25555220246315,0.340991348028183,0.2007568478584289,0.4532565474510193,0.5202418565750122,0.4752546846866607,0.1923649758100509,0.6487783193588257,0.1946558505296707,0.2018235325813293,0.4956423342227936,0.4236771762371063,0.2147513478994369,0.3303850889205932,0.2444507926702499,0.3735059797763824,0.1414888054132461,0.1842245310544967,0.3793874979019165,0.4179768860340118,0.2502995431423187,0.2128274291753769,0.3275922536849975,0.3104519248008728,0.2068727314472198,0.3286249339580536,0.4133011996746063,0.2659175097942352,0.347221165895462,0.3736488223075866,0.4484543800354004,0.5309087634086609,0.3853386044502258,0.7043983936309814,0.1902862638235092,0.3792096674442291,0.3010120987892151,0.4586515724658966,0.3135422468185425,0.2527928650379181,0.3048775494098663,0.3075058162212372,0.4383001625537872,0.448141485452652,0.2545833587646484,0.3012887239456177,0.3026043176651001,0.3392854928970337,0.2567550837993622,0.3378126621246338,0.234130784869194,0.4364053308963775,0.4050769507884979,0.3540418446063995,0.2461267709732055,0.5640642046928406,0.1922939568758011,0.3250631392002105,0.6719833016395569,0.5173866748809814,0.2697221338748932,0.2309802919626236,0.158082976937294,0.3197720646858215,0.1906430572271347,0.1866001635789871,0.5459800362586975,0.29587122797966,0.3258869647979736,0.5428651571273804,0.2069136202335357,0.2192410379648208,0.1913618594408035,0.3462025821208954,0.3409201800823211,0.3025050759315491,0.3884989023208618,0.3335106670856476,0.5217604637145996,0.4426256716251373,0.4669144749641418
P5220,0.2846748530864715,0.346994400024414,0.3719117045402527,0.472282737493515,0.3459216058254242,0.2911964952945709,0.3179934024810791,0.2460322976112365,0.4607215225696563,0.3600263595581054,0.4423081576824188,0.2550826668739319,0.4859379231929779,0.2996631562709808,0.448144257068634,0.3322443664073944,0.3552201986312866,0.3184747993946075,0.3403415083885193,0.4651194810867309,0.4335977137088775,0.271562397480011,0.3827521204948425,0.2204547524452209,0.3809725642204284,0.4987676739692688,0.3145102560520172,0.3517250120639801,0.4614280462265014,0.202081561088562,0.5214796662330627,0.2060009986162185,0.2989975214004516,0.3051639497280121,0.4925063848495483,0.4511322975158691,0.3395248353481293,0.4165892899036407,0.3026543855667114,0.3147808015346527,0.2634005844593048,0.3974411487579345,0.2613677978515625,0.3394288420677185,0.36070317029953,0.377972275018692,0.517128586769104,0.4269314408302307,0.3571513295173645,0.3262520134449005,0.4200646579265594,0.3885424733161926,0.3840226233005523,0.3238776624202728,0.2855181694030761,0.2924251556396484,0.3360969424247741,0.4830356240272522,0.3839911520481109,0.2518557906150818,0.4580227434635162,0.2202095836400985,0.3708685934543609,0.3196775913238525,0.3057456910610199,0.2356480956077575,0.4469713270664215,0.4644598662853241,0.3587050139904022,0.225567877292633,0.2684002220630646,0.2197949439287185,0.4013512432575226,0.6206846237182617,0.5168070197105408,0.2953277230262756,0.4439901113510132,0.2143212705850601,0.4630301594734192,0.2166525721549987,0.308314561843872,0.4557926058769226,0.5006754994392395,0.3746562600135803,0.2611372172832489,0.3677177131175995,0.1934858560562133,0.2538802027702331,0.3383287489414215,0.4039183259010315,0.2990140616893768,0.3893860280513763,0.3661248981952667,0.3329017460346222,0.5419663786888123,0.4695772230625152
P5224,0.2292305529117584,0.1756955236196518,0.0,0.2507994472980499,0.6645206212997437,0.5705122947692871,0.4307074248790741,0.3435776829719543,0.7997618913650513,0.0,0.0,0.313790500164032,0.4175662696361542,0.5158239006996155,0.0,0.6625925898551941,0.0,0.333553671836853,0.454878956079483,1.0000001192092896,0.9241865873336792,0.3091721832752228,0.4336920082569122,0.2807778716087341,0.5561127066612244,0.0,0.4534052312374115,0.245405375957489,0.4965626299381256,0.4263518452644348,0.0,0.4126290380954742,0.3085861504077911,0.4178179800510406,0.9654540419578552,0.2940360605716705,0.3902579247951507,0.9545055031776428,0.3130004405975342,0.6387754678726196,0.3906083106994629,0.0,0.7408474683761597,0.0,0.5550035834312439,0.7979185581207275,0.0,0.0,0.3252972960472107,0.2193881273269653,0.0,0.3309590816497803,0.8910051584243774,0.6376663446426392,0.3571863770484924,0.3303943872451782,0.8413485288619995,0.8630495071411133,0.0,0.3442754745483398,0.7693977355957031,0.305233895778656,0.0,0.4921981692314148,0.0,0.306857705116272,0.4060788154602051,0.0,0.8409826159477234,0.303767591714859,0.2679462730884552,0.2444033771753311,0.5656143426895142,0.8751654028892517,0.407368391752243,0.2407216727733612,0.4627752006053924,0.5083499550819397,0.0,0.3239331841468811,0.3419117033481598,0.5409104228019714,0.0,0.3629871904850006,0.4692067205905914,0.0,0.3370652496814728,0.6691529154777527,0.0,0.0,0.0,0.0,0.512305498123169,0.682809591293335,0.0,0.0
P5225,0.2155781537294387,0.197172001004219,0.5071516036987305,0.4083901345729828,0.4350810348987579,0.27041956782341,0.2587198913097381,0.1515498757362365,0.427700936794281,0.3344220519065857,0.2919944226741791,0.2612626850605011,0.4580386281013489,0.4327428340911865,0.4988899230957031,0.4268849790096283,0.5149124264717102,0.3278747498989105,0.4292984008789062,0.4398007392883301,0.5277441740036011,0.2518253326416015,0.5034688115119934,0.1997117102146148,0.5267629027366638,0.4465210735797882,0.4061983525753021,0.2387946397066116,0.5085524916648865,0.245341420173645,0.5108274817466736,0.1597822904586792,0.2756359875202179,0.4177569150924682,0.4849561750888824,0.3207336962223053,0.3985840082168579,0.3573447167873382,0.3818055391311645,0.2336288094520568,0.2310093343257904,0.3264699876308441,0.2877009212970733,0.3603822290897369,0.2602519989013672,0.4264769256114959,0.3351349234580993,0.5120359063148499,0.3149662911891937,0.1684293001890182,0.5769059062004089,0.3268001675605774,0.4539030492305755,0.2705987691879272,0.1856961399316787,0.2184111475944519,0.5221146941184998,0.5522352457046509,0.4286151230335235,0.3885597288608551,0.4846746325492859,0.433066576719284,0.4071455001831054,0.3640694916248321,0.4735310971736908,0.3972285091876983,0.34970423579216,0.3316554129123688,0.4684167504310608,0.2438489943742752,0.5373460650444031,0.2640509009361267,0.4375552535057068,0.5231633186340332,0.4681834280490875,0.2295174449682235,0.3612605333328247,0.1859563887119293,0.3324081897735595,0.1564019918441772,0.3495977818965912,0.4897845983505249,0.3971810638904571,0.3774207234382629,0.3858977258205414,0.2948417961597442,0.2797705829143524,0.2672887444496155,0.3060859739780426,0.424956202507019,0.2865838706493377,0.2670349776744842,0.3948933780193329,0.4157433807849884,0.4215815961360931,0.425470232963562
P5227,0.5218920111656189,0.2548768222332001,0.6496660709381104,0.3017243146896362,0.3157926201820373,0.2726572751998901,0.2815694212913513,0.2260397225618362,0.4102233946323395,0.4472092092037201,0.3823842108249664,0.2775838673114776,0.4287417232990265,0.3783020377159118,0.2572627961635589,0.3724848926067352,0.3435044586658478,0.2147582173347473,0.2921444773674011,0.3068086802959442,0.4481391310691833,0.4082907140254974,0.3499360084533691,0.2633084952831268,0.38191619515419,0.6971418857574463,0.2763164043426513,0.34173783659935,0.3760551512241363,0.3233793675899505,0.4990426898002624,0.2692580223083496,0.4169943630695343,0.4271071851253509,0.4689294993877411,0.4323095679283142,0.4916748702526092,0.3220261931419372,0.3432763814926147,0.3258694112300873,0.3224054276943207,0.4102952480316162,0.2763250172138214,0.3862163424491882,0.3613885641098022,0.4708250164985657,0.5390446782112122,0.5429378747940063,0.692116916179657,0.2355150133371353,0.816425085067749,0.3172066211700439,0.3373763263225555,0.2348506152629852,0.3868782222270965,0.2310901880264282,0.4576818943023681,0.4535169899463653,0.3784894049167633,0.209901288151741,0.6182612776756287,0.3002877831459045,0.2739033102989197,0.4404817521572113,0.3649353384971618,0.2282522171735763,0.3328045010566711,0.3197921812534332,0.3555002212524414,0.3204938173294067,0.4108096957206726,0.2422695904970169,0.4109140038490295,0.4852498471736908,0.3018234670162201,0.3703195452690124,0.3645116090774536,0.3441472053527832,0.4968834519386291,0.3314400613307953,0.3963688015937805,0.4791400730609894,0.3946869969367981,0.4272377789020538,0.481887012720108,0.4310579895973205,0.3713064193725586,0.305121898651123,0.2626054286956787,0.3690957129001617,0.3143770098686218,0.4296247065067291,0.3932085037231445,0.4012294709682464,0.6355535984039307,0.4871543645858764
P5228,0.4335663020610809,0.174946516752243,0.0,0.4219264686107635,0.4713239371776581,0.458020955324173,0.6256481409072876,0.3024500906467438,0.8604879379272461,0.9762265086174012,0.0,0.2063599675893783,0.5589819550514221,0.39695605635643,0.0,0.7096107006072998,0.0,0.2965166270732879,0.5020224452018738,0.9999998211860656,0.827434241771698,0.3907612264156341,0.3969042897224426,0.2174445837736129,0.6725313663482666,0.0,0.324119508266449,0.276962012052536,0.5735623240470886,0.1790198683738708,0.0,0.3237821161746979,0.2537255585193634,0.5306405425071716,0.9532425403594972,0.2704235315322876,0.3102074861526489,0.9291254878044128,0.3716656565666199,0.4497383832931518,0.4329192042350769,0.0,0.7966432571411133,0.0,0.6802418231964111,0.7771760821342468,0.0,0.0,0.6203310489654541,0.1534757316112518,0.0,0.3158273100852966,0.9209667444229126,0.5972895622253418,0.3721082508563995,0.4364091157913208,0.8228452801704407,0.8117703199386597,0.0,0.2854640483856201,0.7599812150001526,0.3208300173282623,0.0,0.6699110269546509,0.0,0.3078349828720093,0.3834379315376282,0.0,0.7785245776176453,0.4616056084632873,0.3062456846237182,0.1559044867753982,0.6280096173286438,0.9969005584716796,0.393669068813324,0.2744989991188049,0.5946378111839294,0.3723645508289337,0.0,0.2389879822731018,0.2181152105331421,0.6771144270896912,0.0,0.3849515616893768,0.3720080554485321,0.0,0.3194110095500946,0.7235726118087769,0.8681779503822327,0.0,0.0,0.0,0.4736895561218261,0.8076021671295166,0.0,0.0
P5229,0.2403298914432525,0.2214301526546478,0.5060826539993286,0.770192563533783,0.491404116153717,0.3064769208431244,0.2812661230564117,0.2375019490718841,0.4294430911540985,0.4385010302066803,0.2692404985427856,0.278422474861145,0.2595903575420379,0.3721575736999511,0.3273917138576507,0.4623138606548309,0.5128322243690491,0.272220104932785,0.1858134716749191,0.4118391275405884,0.3803137242794037,0.2991091012954712,0.2735958099365234,0.330457866191864,0.3426392674446106,0.5581176280975342,0.423132985830307,0.2351365834474563,0.3434392511844635,0.2125149071216583,0.4024320542812347,0.1739774793386459,0.3246715068817138,0.5466914176940918,0.4657405912876129,0.24344202876091,0.4735106825828552,0.2591645419597626,0.3555339276790619,0.2492861747741699,0.1896421462297439,0.4510008990764618,0.3430064022541046,0.4522339701652527,0.3563435971736908,0.3260530531406402,0.3272812068462372,0.6343003511428833,0.4747869074344635,0.2200736701488495,0.744566798210144,0.4565649032592773,0.6454560160636902,0.287389874458313,0.3919768631458282,0.2727977633476257,0.3813220560550689,0.4253813028335571,0.4473429322242737,0.2686308920383453,0.3358395397663116,0.2975673377513885,0.3775748312473297,0.4401542246341705,0.2877099514007568,0.2913276553153991,0.2241127789020538,0.3915371596813202,0.3014363050460815,0.225171148777008,0.2459252476692199,0.3324024975299835,0.5072922110557556,0.627100944519043,0.6402480006217957,0.2424569576978683,0.4755203425884247,0.2099216282367706,0.6068407893180847,0.1702025681734085,0.2447482794523239,0.6056813597679138,0.3721542358398437,0.2915047109127044,0.2700854241847992,0.3123967349529266,0.2990251779556274,0.2342952042818069,0.2564842402935028,0.5597108006477356,0.4120234549045563,0.4076184928417206,0.3292717635631561,0.2887791991233825,0.4272559583187103,0.5596818327903748
P5230,0.8607856035232544,0.24004927277565,0.0,0.4942549467086792,0.623984158039093,0.3952465355396271,0.3723637461662292,0.2804282903671264,1.0,0.0,0.0,0.2300062328577041,0.4683631956577301,0.3827852010726928,0.0,0.630833625793457,0.0,0.3269394934177398,0.6466590166091919,0.8184369206428528,0.0,0.4217578768730163,0.3407565355300903,0.3782591521739959,0.4941135942935943,1.0,0.3749131262302398,0.310710608959198,0.5662994384765625,0.2322442978620529,0.0,0.3230078816413879,0.2182340323925018,0.5042415857315063,0.806003987789154,0.292297214269638,0.3479795455932617,0.7701891660690308,0.5291345119476318,0.6808041334152222,0.6801663041114807,0.0,0.6888936161994934,0.0,0.7627019286155701,0.5768643021583557,0.0,0.0,0.7959699630737305,0.2578545808792114,0.0,0.5793205499649048,0.9554693698883056,0.4713636636734009,0.5892149806022644,0.3402052819728851,0.5467206835746765,0.595382034778595,0.0,0.2771702110767364,0.3619207441806793,0.4661071598529815,0.0,0.5870068073272705,0.0,0.3903864324092865,0.7207310795783997,0.0,0.2931162118911743,0.3295781314373016,0.3529572486877441,0.3310399651527405,0.9032907485961914,0.0,0.5401906967163086,0.3342674672603607,0.4642543196678161,0.424937754869461,0.0,0.4875398874282837,0.2358772456645965,0.495361179113388,0.0,0.3862442970275879,0.3583114445209503,0.0,0.4152014553546905,0.7595450282096863,0.0,0.0,0.0,0.0,0.3857764601707458,0.6076104640960693,0.0,0.0
P5231,0.2450810670852661,0.2546750009059906,0.3230578303337097,0.229484811425209,0.2527537643909454,0.3353647291660309,0.1749358624219894,0.174685999751091,0.4263300001621246,0.4075199663639068,0.2964183986186981,0.1835549473762512,0.3646842241287231,0.1666706800460815,0.4288718998432159,0.2971263527870178,0.4572606086730957,0.271384060382843,0.3809279501438141,0.4765295386314392,0.5409866571426392,0.3441760838031769,0.6481403708457947,0.1806977540254593,0.1864829808473587,0.5091444253921509,0.3227356076240539,0.2051389962434768,0.2236529290676117,0.1592201590538025,0.3836627006530761,0.1327205151319503,0.2588172554969787,0.5425403118133545,0.3776611387729645,0.268720418214798,0.4250277876853943,0.2764715254306793,0.4097044765949249,0.208834558725357,0.2130163460969925,0.258804053068161,0.2622056603431701,0.2469483017921447,0.4088877439498901,0.3703720271587372,0.3228339254856109,0.5254007577896118,0.3424250781536102,0.1877308189868927,0.2758221626281738,0.1870464831590652,0.2321661710739135,0.3981337249279022,0.1855757981538772,0.1871767044067382,0.2624631524085998,0.3535081744194031,0.2823450267314911,0.2842128574848175,0.384432315826416,0.1973132342100143,0.3324644863605499,0.2584168910980224,0.4547572433948517,0.3629601895809173,0.5640686750411987,0.4300037622451782,0.5334067940711975,0.2352512627840042,0.5148006677627563,0.1367406100034713,0.2503835558891296,0.6776723861694336,0.4472575783729553,0.1771033406257629,0.289417415857315,0.1520508378744125,0.2386394590139389,0.1515263170003891,0.3650356531143188,0.3851428031921386,0.2788969874382019,0.4738994836807251,0.3002364337444305,0.2352661490440368,0.292114645242691,0.266453206539154,0.2616003453731537,0.3646813631057739,0.2990745902061462,0.16706582903862,0.3969523012638092,0.3050264716148376,0.4366224706172943,0.4883990883827209
P5232,0.0,0.3698633313179016,0.0,0.2654324173927307,0.4887910783290863,0.0,0.9650354981422424,0.5389927625656128,0.0,0.0,0.0,0.429502010345459,0.0,0.4280566871166229,0.0,0.0,0.0,0.5608876347541809,0.7406833171844482,0.9939410090446472,0.0,0.5652081966400146,0.6985757946968079,0.4775247275829315,0.0,0.0,0.5882541537284851,0.48029038310050964,0.0,0.506569504737854,0.0,0.6526608467102051,0.4423729181289673,0.9080823063850403,0.0,0.6160972714424133,0.6519631743431091,0.0,0.30391454696655273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39549800753593445,0.0,0.8931536674499512,0.0,0.0,0.921069324016571,0.7215276956558228,0.0,0.0,0.0,0.4943930506706238,0.0,0.6328909397125244,0.0,0.0,0.0,0.4455135464668274,0.8865418434143066,0.0,0.0,0.6106317043304443,0.9996944069862366,0.39524582028388977,0.0,0.0,0.49187707901000977,0.4689192771911621,0.0,0.5198579430580139,0.0,0.7124035954475403,0.6970233917236328,0.6790669560432434,0.0,0.5235999226570129,0.5625666975975037,0.0,0.4822368919849396,0.9999997615814209,0.0,0.0,0.0,0.0,0.4220011830329895,0.0,0.0,0.0
P5233,0.3387335240840912,0.1768826395273208,0.0,0.3424005210399627,0.5183483958244324,0.5286430716514587,0.514276921749115,0.3315589129924774,0.9104271531105042,0.0,0.0,0.3321917355060577,0.6795100569725037,0.3442586064338684,0.0,0.6483508944511414,0.0,0.2326005101203918,0.4081085622310638,0.0,0.8260026574134827,0.3920486271381378,0.4026254415512085,0.2838990390300751,0.6264447569847107,0.0,0.5151523947715759,0.2847998440265655,0.4264317750930786,0.3460330963134765,0.0,0.2668699920177459,0.2331575006246566,0.542613685131073,0.6702696681022644,0.4084145724773407,0.4192031323909759,0.7618972659111023,0.2942505478858948,0.5894613862037659,0.4185713231563568,0.0,0.6245397925376892,0.0,0.5073240995407104,0.6983070373535156,0.0,0.0,0.3365061581134796,0.2197828590869903,0.0,0.3535513281822204,0.6351080536842346,0.7551988959312439,0.3351505398750305,0.2767002880573272,0.7740617990493774,0.6875632405281067,0.0,0.3409878015518188,0.7744418978691101,0.3197150528430938,0.0,0.5273274183273315,0.0,0.2443619519472122,0.3296779990196228,0.0,0.8040607571601868,0.3735401332378387,0.3876987397670746,0.2622292339801788,0.718288779258728,0.0,0.4893317520618438,0.2557458281517029,0.4734043180942535,0.3196949362754822,0.0,0.3119955062866211,0.2109110355377197,0.7279462814331055,0.0,0.3811394870281219,0.4295770227909088,0.0,0.3396131098270416,0.0,0.999999701976776,0.0,0.0,0.0,0.2882510721683502,0.5911204814910889,0.0,0.0
P5234,0.4931011795997619,0.2928144037723541,0.3255714178085327,0.2741900682449341,0.246580109000206,0.3410264551639557,0.3774735629558563,0.2118419855833053,0.6057091355323792,0.321212887763977,0.3205595910549164,0.3071689307689667,0.6004628539085388,0.3421365618705749,0.3511938452720642,0.3539181649684906,0.3144031167030334,0.3343976438045501,0.2644220888614654,0.3966981768608093,0.4152913987636566,0.3052365481853485,0.2643730938434601,0.2507690787315368,0.3001598119735718,0.5679010152816772,0.3705997467041015,0.3477421998977661,0.4135774075984955,0.2027507424354553,0.5039420127868652,0.2161103039979934,0.3601078391075134,0.4959200322628021,0.4923813939094543,0.4427595734596252,0.5459190011024475,0.461588978767395,0.4028181731700897,0.447983831167221,0.3884420990943908,0.4887994825839996,0.2745511829853058,0.3208965361118316,0.3326218724250793,0.5115522742271423,0.4243758618831634,0.5213881134986877,0.397697240114212,0.3992727696895599,0.3628722727298736,0.2661275267601013,0.2345519661903381,0.3800271153450012,0.4681258797645569,0.1831865608692169,0.541738748550415,0.3242891132831573,0.3087624311447143,0.2278502881526947,0.5039162039756775,0.2795049250125885,0.3986104428768158,0.3860255479812622,0.3978120386600494,0.2372112423181533,0.3726883232593536,0.5310205221176147,0.4502812922000885,0.3260605931282043,0.2628675103187561,0.2817239761352539,0.370565265417099,0.6099980473518372,0.488162100315094,0.2511993646621704,0.3733925819396972,0.3171297311782837,0.5393290519714355,0.1878482103347778,0.3702418804168701,0.3771306276321411,0.5935139656066895,0.3826233446598053,0.4719462096691131,0.372405081987381,0.3467268943786621,0.2916285991668701,0.3439618945121765,0.4661902487277984,0.2776872813701629,0.3079865574836731,0.3863765597343445,0.5045254230499268,0.4398670196533203,0.4672007262706756
P5235,0.3580293655395508,0.1929947584867477,0.2858937084674835,0.2850418388843536,0.3195158541202545,0.2234710603952407,0.2406506091356277,0.2763482928276062,0.5075788497924805,0.3547144532203674,0.2827237546443939,0.2119519710540771,0.4498923718929291,0.2598640918731689,0.2622919380664825,0.3173620700836181,0.4864730536937713,0.3048807978630066,0.3458536565303802,0.496597945690155,0.5721575617790222,0.3572675883769989,0.6698495149612427,0.2545813024044037,0.2680343389511108,0.6584048271179199,0.4521763920783996,0.241129070520401,0.3658818900585174,0.2306564748287201,0.3522940278053283,0.2119235098361969,0.3490877151489258,0.4514098465442657,0.2982959449291229,0.3027231693267822,0.4245051741600036,0.3328929543495178,0.2401153147220611,0.2801927924156189,0.2703579366207123,0.3531928658485412,0.2771356403827667,0.3771507740020752,0.3282261192798614,0.2928199172019958,0.263125330209732,0.3905434310436249,0.2250660508871078,0.2154857665300369,0.2308407425880432,0.1804756373167038,0.2674199938774109,0.3475329279899597,0.3131241202354431,0.4174185395240783,0.4513084888458252,0.2541548013687134,0.280342698097229,0.2177615761756897,0.5647990703582764,0.2749952375888824,0.4349440038204193,0.2650628387928009,0.3704987466335296,0.2037616670131683,0.3831161260604858,0.4844005405902862,0.5265939235687256,0.307540625333786,0.6204751133918762,0.2369632273912429,0.2657234966754913,0.6681817173957825,0.5333623290061951,0.2572218477725982,0.3646269738674164,0.2654946446418762,0.3217996656894684,0.1765494346618652,0.2633981704711914,0.5159592628479004,0.4312417507171631,0.3030389845371246,0.3526961505413055,0.2790815830230713,0.3465608358383178,0.1999592930078506,0.3387917578220367,0.33461993932724,0.2876860201358795,0.2966630756855011,0.3451724350452423,0.3436242640018463,0.4324626326560974,0.2708644270896911
